dept_no,dept_name,emp_no,emp_from_date,emp_to_date,manager_no,birth_date,employee_name,salary,salary_from_date,salary_to_date,title,title_from_date,title_to_date,gender
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",55037,1995-01-17,1996-01-17,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",54937,1996-01-17,1997-01-16,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",55204,1997-01-16,1998-01-16,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",59593,1998-01-16,1999-01-16,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",62131,1999-01-16,2000-01-16,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",61774,2000-01-16,2001-01-15,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",63592,2001-01-15,2002-01-15,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",63918,2002-01-15,9999-01-01,"Senior Staff",1997-01-18,9999-01-01,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",40000,1988-01-19,1989-01-18,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",41525,1989-01-18,1990-01-18,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",43801,1990-01-18,1991-01-18,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",46278,1991-01-18,1992-01-18,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",45838,1992-01-18,1993-01-17,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",49155,1993-01-17,1994-01-17,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",52999,1994-01-17,1995-01-17,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",55037,1995-01-17,1996-01-17,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",54937,1996-01-17,1997-01-16,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",55204,1997-01-16,1998-01-16,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",59593,1998-01-16,1999-01-16,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",62131,1999-01-16,2000-01-16,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",61774,2000-01-16,2001-01-15,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",63592,2001-01-15,2002-01-15,Staff,1988-01-19,1997-01-18,NULL
d003,"Human Resources",10039,1988-01-19,9999-01-01,110039,1959-10-01,"Alejandro Brender",63918,2002-01-15,9999-01-01,Staff,1988-01-19,1997-01-18,NULL
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",52153,1993-02-14,1994-02-14,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",53533,1994-02-14,1995-02-14,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",56565,1995-02-14,1996-02-14,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",60260,1996-02-14,1997-02-13,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",62101,1997-02-13,1998-02-13,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",63870,1998-02-13,1999-02-13,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",64570,1999-02-13,2000-02-13,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",67016,2000-02-13,2001-02-12,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",68185,2001-02-12,2002-02-12,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",72668,2002-02-12,9999-01-01,Engineer,1993-02-14,1999-02-14,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",52153,1993-02-14,1994-02-14,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",53533,1994-02-14,1995-02-14,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",56565,1995-02-14,1996-02-14,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",60260,1996-02-14,1997-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",62101,1997-02-13,1998-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",63870,1998-02-13,1999-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",64570,1999-02-13,2000-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",67016,2000-02-13,2001-02-12,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",68185,2001-02-12,2002-02-12,"Senior Engineer",1999-02-14,9999-01-01,F
d005,Development,10040,1993-02-14,2002-01-22,110039,1959-09-13,"Weiyi Meriste",72668,2002-02-12,9999-01-01,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",52153,1993-02-14,1994-02-14,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",53533,1994-02-14,1995-02-14,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",56565,1995-02-14,1996-02-14,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",60260,1996-02-14,1997-02-13,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",62101,1997-02-13,1998-02-13,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",63870,1998-02-13,1999-02-13,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",64570,1999-02-13,2000-02-13,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",67016,2000-02-13,2001-02-12,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",68185,2001-02-12,2002-02-12,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",72668,2002-02-12,9999-01-01,Engineer,1993-02-14,1999-02-14,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",52153,1993-02-14,1994-02-14,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",53533,1994-02-14,1995-02-14,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",56565,1995-02-14,1996-02-14,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",60260,1996-02-14,1997-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",62101,1997-02-13,1998-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",63870,1998-02-13,1999-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",64570,1999-02-13,2000-02-13,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",67016,2000-02-13,2001-02-12,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",68185,2001-02-12,2002-02-12,"Senior Engineer",1999-02-14,9999-01-01,F
d008,Research,10040,2002-01-22,9999-01-01,110039,1959-09-13,"Weiyi Meriste",72668,2002-02-12,9999-01-01,"Senior Engineer",1999-02-14,9999-01-01,F
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",71166,1985-01-01,1986-01-01,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",71820,1986-01-01,1987-01-01,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",72970,1987-01-01,1988-01-01,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",76211,1988-01-01,1988-12-31,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",78443,1988-12-31,1989-12-31,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",81784,1989-12-31,1990-12-31,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",82871,1990-12-31,1991-12-31,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",86797,1991-12-31,1992-12-30,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",89204,1992-12-30,1993-12-30,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",92165,1993-12-30,1994-12-30,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",94286,1994-12-30,1995-12-30,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",96647,1995-12-30,1996-12-29,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",97604,1996-12-29,1997-12-29,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",98843,1997-12-29,1998-12-29,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",100014,1998-12-29,1999-12-29,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",100592,1999-12-29,2000-12-28,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",104485,2000-12-28,2001-12-28,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",108407,2001-12-28,9999-01-01,Manager,1985-01-01,1991-10-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",71166,1985-01-01,1986-01-01,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",71820,1986-01-01,1987-01-01,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",72970,1987-01-01,1988-01-01,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",76211,1988-01-01,1988-12-31,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",78443,1988-12-31,1989-12-31,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",81784,1989-12-31,1990-12-31,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",82871,1990-12-31,1991-12-31,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",86797,1991-12-31,1992-12-30,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",89204,1992-12-30,1993-12-30,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",92165,1993-12-30,1994-12-30,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",94286,1994-12-30,1995-12-30,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",96647,1995-12-30,1996-12-29,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",97604,1996-12-29,1997-12-29,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",98843,1997-12-29,1998-12-29,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",100014,1998-12-29,1999-12-29,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",100592,1999-12-29,2000-12-28,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",104485,2000-12-28,2001-12-28,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110022,1985-01-01,9999-01-01,110039,1956-09-12,"Margareta Markovitch",108407,2001-12-28,9999-01-01,"Senior Staff",1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",69941,1986-04-12,1987-04-12,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",71574,1987-04-12,1988-04-11,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",73553,1988-04-11,1989-04-11,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",75124,1989-04-11,1990-04-11,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",78405,1990-04-11,1991-04-11,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",81872,1991-04-11,1992-04-10,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",83722,1992-04-10,1993-04-10,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",85016,1993-04-10,1994-04-10,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",85421,1994-04-10,1995-04-10,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",88503,1995-04-10,1996-04-09,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",92469,1996-04-09,1997-04-09,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",94250,1997-04-09,1998-04-09,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",95993,1998-04-09,1999-04-09,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",100350,1999-04-09,2000-04-08,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",101901,2000-04-08,2001-04-08,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",104115,2001-04-08,2002-04-08,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",106491,2002-04-08,9999-01-01,Manager,1991-10-01,9999-01-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",69941,1986-04-12,1987-04-12,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",71574,1987-04-12,1988-04-11,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",73553,1988-04-11,1989-04-11,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",75124,1989-04-11,1990-04-11,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",78405,1990-04-11,1991-04-11,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",81872,1991-04-11,1992-04-10,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",83722,1992-04-10,1993-04-10,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",85016,1993-04-10,1994-04-10,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",85421,1994-04-10,1995-04-10,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",88503,1995-04-10,1996-04-09,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",92469,1996-04-09,1997-04-09,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",94250,1997-04-09,1998-04-09,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",95993,1998-04-09,1999-04-09,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",100350,1999-04-09,2000-04-08,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",101901,2000-04-08,2001-04-08,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",104115,2001-04-08,2002-04-08,"Senior Staff",1986-04-12,1991-10-01,M
d001,Marketing,110039,1986-04-12,9999-01-01,110022,1963-06-21,"Vishwani Minakawa",106491,2002-04-08,9999-01-01,"Senior Staff",1986-04-12,1991-10-01,M
